"Poly_No","Coord_order","Longitude","Latitude","Hole","Group","VME_Csquare","VME_Habitat","VME_Indicator","VME_Elements"
2,"2_8",-6.9,36.675,FALSE,2.1,"VME_ Low","Coral Garden_ Mud and sand emergent fauna_ Cold-water coral reef_ Deep-sea Sponge Aggregations_ NULL","NULL_ Sea-pen","Mudvolcano"
2,"2_9",-6.925,36.675,FALSE,2.1,"VME_ Low","Coral Garden_ Mud and sand emergent fauna_ Cold-water coral reef_ Deep-sea Sponge Aggregations_ NULL","NULL_ Sea-pen","Mudvolcano"
2,"2_10",-6.95,36.675,FALSE,2.1,"VME_ Low","Coral Garden_ Mud and sand emergent fauna_ Cold-water coral reef_ Deep-sea Sponge Aggregations_ NULL","NULL_ Sea-pen","Mudvolcano"
2,"2_11",-6.975,36.675,FALSE,2.1,"VME_ Low","Coral Garden_ Mud and sand emergent fauna_ Cold-water coral reef_ Deep-sea Sponge Aggregations_ NULL","NULL_ Sea-pen","Mudvolcano"
2,"2_12",-6.975,36.65,FALSE,2.1,"VME_ Low","Coral Garden_ Mud and sand emergent fauna_ Cold-water coral reef_ Deep-sea Sponge Aggregations_ NULL","NULL_ Sea-pen","Mudvolcano"
2,"2_13",-6.975,36.625,FALSE,2.1,"VME_ Low","Coral Garden_ Mud and sand emergent fauna_ Cold-water coral reef_ Deep-sea Sponge Aggregations_ NULL","NULL_ Sea-pen","Mudvolcano"
2,"2_14",-7,36.625,FALSE,2.1,"VME_ Low","Coral Garden_ Mud and sand emergent fauna_ Cold-water coral reef_ Deep-sea Sponge Aggregations_ NULL","NULL_ Sea-pen","Mudvolcano"
2,"2_15",-7.025,36.625,FALSE,2.1,"VME_ Low","Coral Garden_ Mud and sand emergent fauna_ Cold-water coral reef_ Deep-sea Sponge Aggregations_ NULL","NULL_ Sea-pen","Mudvolcano"
2,"2_16",-7.025,36.6,FALSE,2.1,"VME_ Low","Coral Garden_ Mud and sand emergent fauna_ Cold-water coral reef_ Deep-sea Sponge Aggregations_ NULL","NULL_ Sea-pen","Mudvolcano"
2,"2_17",-7.025,36.575,FALSE,2.1,"VME_ Low","Coral Garden_ Mud and sand emergent fauna_ Cold-water coral reef_ Deep-sea Sponge Aggregations_ NULL","NULL_ Sea-pen","Mudvolcano"
2,"2_18",-7.025,36.55,FALSE,2.1,"VME_ Low","Coral Garden_ Mud and sand emergent fauna_ Cold-water coral reef_ Deep-sea Sponge Aggregations_ NULL","NULL_ Sea-pen","Mudvolcano"
2,"2_19",-7.025,36.525,FALSE,2.1,"VME_ Low","Coral Garden_ Mud and sand emergent fauna_ Cold-water coral reef_ Deep-sea Sponge Aggregations_ NULL","NULL_ Sea-pen","Mudvolcano"
2,"2_20",-7,36.525,FALSE,2.1,"VME_ Low","Coral Garden_ Mud and sand emergent fauna_ Cold-water coral reef_ Deep-sea Sponge Aggregations_ NULL","NULL_ Sea-pen","Mudvolcano"
2,"2_21",-6.975,36.525,FALSE,2.1,"VME_ Low","Coral Garden_ Mud and sand emergent fauna_ Cold-water coral reef_ Deep-sea Sponge Aggregations_ NULL","NULL_ Sea-pen","Mudvolcano"
2,"2_22",-6.95,36.525,FALSE,2.1,"VME_ Low","Coral Garden_ Mud and sand emergent fauna_ Cold-water coral reef_ Deep-sea Sponge Aggregations_ NULL","NULL_ Sea-pen","Mudvolcano"
2,"2_23",-6.925,36.525,FALSE,2.1,"VME_ Low","Coral Garden_ Mud and sand emergent fauna_ Cold-water coral reef_ Deep-sea Sponge Aggregations_ NULL","NULL_ Sea-pen","Mudvolcano"
2,"2_24",-6.925,36.55,FALSE,2.1,"VME_ Low","Coral Garden_ Mud and sand emergent fauna_ Cold-water coral reef_ Deep-sea Sponge Aggregations_ NULL","NULL_ Sea-pen","Mudvolcano"
2,"2_25",-6.9,36.55,FALSE,2.1,"VME_ Low","Coral Garden_ Mud and sand emergent fauna_ Cold-water coral reef_ Deep-sea Sponge Aggregations_ NULL","NULL_ Sea-pen","Mudvolcano"
3,"3_1",-7.225,36.525,FALSE,3.1,"VME","Cold seeps","NULL","Mudvolcano"
3,"3_2",-7.225,36.55,FALSE,3.1,"VME","Cold seeps","NULL","Mudvolcano"
3,"3_3",-7.225,36.575,FALSE,3.1,"VME","Cold seeps","NULL","Mudvolcano"
3,"3_4",-7.25,36.575,FALSE,3.1,"VME","Cold seeps","NULL","Mudvolcano"
3,"3_5",-7.275,36.575,FALSE,3.1,"VME","Cold seeps","NULL","Mudvolcano"
3,"3_6",-7.3,36.575,FALSE,3.1,"VME","Cold seeps","NULL","Mudvolcano"
3,"3_7",-7.325,36.575,FALSE,3.1,"VME","Cold seeps","NULL","Mudvolcano"
3,"3_8",-7.325,36.55,FALSE,3.1,"VME","Cold seeps","NULL","Mudvolcano"
3,"3_9",-7.325,36.525,FALSE,3.1,"VME","Cold seeps","NULL","Mudvolcano"
3,"3_10",-7.325,36.5,FALSE,3.1,"VME","Cold seeps","NULL","Mudvolcano"
3,"3_11",-7.325,36.475,FALSE,3.1,"VME","Cold seeps","NULL","Mudvolcano"
3,"3_12",-7.3,36.475,FALSE,3.1,"VME","Cold seeps","NULL","Mudvolcano"
3,"3_13",-7.275,36.475,FALSE,3.1,"VME","Cold seeps","NULL","Mudvolcano"
3,"3_14",-7.25,36.475,FALSE,3.1,"VME","Cold seeps","NULL","Mudvolcano"
3,"3_15",-7.225,36.475,FALSE,3.1,"VME","Cold seeps","NULL","Mudvolcano"
3,"3_16",-7.225,36.5,FALSE,3.1,"VME","Cold seeps","NULL","Mudvolcano"
3,"3_17",-7.225,36.525,FALSE,3.1,"VME","Cold seeps","NULL","Mudvolcano"
4,"4_1",-8.625,36.675,FALSE,4.1,"Medium","NULL","Gorgonian",NA
4,"4_2",-8.625,36.7,FALSE,4.1,"Medium","NULL","Gorgonian",NA
4,"4_3",-8.625,36.725,FALSE,4.1,"Medium","NULL","Gorgonian",NA
4,"4_4",-8.625,36.75,FALSE,4.1,"Medium","NULL","Gorgonian",NA
4,"4_5",-8.625,36.775,FALSE,4.1,"Medium","NULL","Gorgonian",NA
4,"4_6",-8.65,36.775,FALSE,4.1,"Medium","NULL","Gorgonian",NA
4,"4_7",-8.675,36.775,FALSE,4.1,"Medium","NULL","Gorgonian",NA
4,"4_8",-8.7,36.775,FALSE,4.1,"Medium","NULL","Gorgonian",NA
4,"4_9",-8.725,36.775,FALSE,4.1,"Medium","NULL","Gorgonian",NA
4,"4_10",-8.725,36.75,FALSE,4.1,"Medium","NULL","Gorgonian",NA
4,"4_11",-8.725,36.725,FALSE,4.1,"Medium","NULL","Gorgonian",NA
4,"4_12",-8.725,36.7,FALSE,4.1,"Medium","NULL","Gorgonian",NA
4,"4_13",-8.725,36.675,FALSE,4.1,"Medium","NULL","Gorgonian",NA
4,"4_14",-8.7,36.675,FALSE,4.1,"Medium","NULL","Gorgonian",NA
4,"4_15",-8.675,36.675,FALSE,4.1,"Medium","NULL","Gorgonian",NA
4,"4_16",-8.65,36.675,FALSE,4.1,"Medium","NULL","Gorgonian",NA
4,"4_17",-8.625,36.675,FALSE,4.1,"Medium","NULL","Gorgonian",NA
5,"5_1",-9.225,36.875,FALSE,5.1,"Low_ Medium","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
5,"5_2",-9.225,36.9,FALSE,5.1,"Low_ Medium","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
5,"5_3",-9.225,36.925,FALSE,5.1,"Low_ Medium","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
5,"5_4",-9.225,36.95,FALSE,5.1,"Low_ Medium","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
5,"5_5",-9.225,36.975,FALSE,5.1,"Low_ Medium","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
5,"5_6",-9.25,36.975,FALSE,5.1,"Low_ Medium","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
5,"5_7",-9.275,36.975,FALSE,5.1,"Low_ Medium","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
5,"5_8",-9.3,36.975,FALSE,5.1,"Low_ Medium","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
5,"5_9",-9.325,36.975,FALSE,5.1,"Low_ Medium","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
5,"5_10",-9.325,36.95,FALSE,5.1,"Low_ Medium","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
5,"5_11",-9.325,36.925,FALSE,5.1,"Low_ Medium","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
5,"5_12",-9.325,36.9,FALSE,5.1,"Low_ Medium","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
5,"5_13",-9.325,36.875,FALSE,5.1,"Low_ Medium","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
5,"5_14",-9.325,36.85,FALSE,5.1,"Low_ Medium","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
5,"5_15",-9.325,36.825,FALSE,5.1,"Low_ Medium","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
5,"5_16",-9.3,36.825,FALSE,5.1,"Low_ Medium","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
5,"5_17",-9.275,36.825,FALSE,5.1,"Low_ Medium","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
5,"5_18",-9.25,36.825,FALSE,5.1,"Low_ Medium","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
5,"5_19",-9.225,36.825,FALSE,5.1,"Low_ Medium","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
5,"5_20",-9.225,36.85,FALSE,5.1,"Low_ Medium","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
5,"5_21",-9.225,36.875,FALSE,5.1,"Low_ Medium","NULL","Sea-pen_ Soft coral_ Gorgonian",NA
6,"6_1",-11.325,36.65,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_2",-11.35,36.65,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_3",-11.375,36.65,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_4",-11.4,36.65,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_5",-11.425,36.65,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_6",-11.45,36.65,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_7",-11.45,36.675,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_8",-11.45,36.7,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_9",-11.475,36.7,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_10",-11.5,36.7,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_11",-11.525,36.7,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_12",-11.55,36.7,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_13",-11.55,36.675,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_14",-11.55,36.65,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_15",-11.575,36.65,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_16",-11.6,36.65,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_17",-11.625,36.65,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_18",-11.65,36.65,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_19",-11.65,36.625,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_20",-11.65,36.6,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_21",-11.65,36.575,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_22",-11.65,36.55,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_23",-11.675,36.55,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_24",-11.7,36.55,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_25",-11.725,36.55,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_26",-11.75,36.55,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_27",-11.75,36.525,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_28",-11.75,36.5,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_29",-11.75,36.475,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_30",-11.75,36.45,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_31",-11.725,36.45,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_32",-11.7,36.45,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_33",-11.7,36.425,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_34",-11.7,36.4,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_35",-11.675,36.4,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_36",-11.65,36.4,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_37",-11.625,36.4,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_38",-11.6,36.4,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_39",-11.575,36.4,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_40",-11.55,36.4,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_41",-11.525,36.4,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_42",-11.5,36.4,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_43",-11.5,36.425,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_44",-11.5,36.45,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_45",-11.475,36.45,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_46",-11.45,36.45,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_47",-11.425,36.45,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_48",-11.4,36.45,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_49",-11.4,36.475,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_50",-11.4,36.5,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_51",-11.375,36.5,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_52",-11.35,36.5,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_53",-11.35,36.525,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_54",-11.35,36.55,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_55",-11.35,36.575,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_56",-11.35,36.6,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_57",-11.325,36.6,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_58",-11.3,36.6,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_59",-11.3,36.625,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_60",-11.3,36.65,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_61",-11.325,36.65,TRUE,6.1,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_62",-11.3,36.65,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_63",-11.275,36.65,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_64",-11.25,36.65,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_65",-11.25,36.625,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_66",-11.25,36.6,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_67",-11.225,36.6,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_68",-11.2,36.6,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_69",-11.175,36.6,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_70",-11.15,36.6,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_71",-11.15,36.625,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_72",-11.15,36.65,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_73",-11.125,36.65,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_74",-11.1,36.65,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_75",-11.075,36.65,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_76",-11.05,36.65,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_77",-11.025,36.65,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_78",-11,36.65,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_79",-11,36.675,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_80",-11,36.7,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_81",-10.975,36.7,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_82",-10.95,36.7,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_83",-10.95,36.725,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_84",-10.95,36.75,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_85",-10.95,36.775,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_86",-10.95,36.8,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_87",-10.95,36.825,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_88",-10.95,36.85,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_89",-10.975,36.85,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_90",-11,36.85,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_91",-11.025,36.85,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_92",-11.05,36.85,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_93",-11.075,36.85,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_94",-11.075,36.875,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_95",-11.1,36.875,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_96",-11.125,36.875,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_97",-11.15,36.875,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_98",-11.175,36.875,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_99",-11.175,36.85,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_100",-11.175,36.825,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_101",-11.175,36.8,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
6,"6_102",-11.2,36.8,TRUE,6.2,"VME_ Medium","Deep-sea Sponge Aggregations_ NULL","Sponge_ Gorgonian","Seamount"
